site_url,feed_url,old_feed_url,resolved,registered,created_on,updated_on,title,link,description,generator,entries,earliest_post,last_published
http://infosthetics.com/,http://feeds.infosthetics.com/infosthetics,http://feeds.infosthetics.com/infosthetics,142.250.64.115,true,2005-02-21 19:45:14 UTC,2020-03-26 14:04:51 UTC,information aesthetics,http://infosthetics.com/,form follows data - data visualization & visual communication,,0,,
http://www.girlhacker.com,http://www.girlhacker.com/index.xml,http://www.girlhacker.com/index.xml,198.144.193.5,true,1999-10-20 19:18:32 -0400,2019-10-01 20:16:29 -0400,GirlHacker's Random Log,http://www.girlhacker.com,almost daily since 1999,https://wordpress.org/?v=4.6.19,10,2012-09-11 07:40:32 UTC,2014-08-11 06:17:26 UTC
http://thesartorialist.blogspot.com/,http://thesartorialist.blogspot.com/feeds/posts/default,http://thesartorialist.blogspot.com/feeds/posts/default,172.217.12.129,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,The Sartorialist,http://thesartorialist.blogspot.com/,,Blogger,25,2011-07-18 19:30:00 UTC,2011-08-03 17:13:00 UTC
http://glinden.blogspot.com/,http://glinden.blogspot.com/atom.xml,http://glinden.blogspot.com/atom.xml,,,,,Geeking with Greg,,,,,,
,http://www.rousette.org.uk/blog/feed/,http://www.rousette.org.uk/blog/feed/,192.81.212.192,true,2002-09-28 00:00:00 -0400,2019-09-27 00:00:00 -0400,but she's a girl...,,,,,,
http://gusmueller.com/blog/,http://gusmueller.com/blog/rss.xml,http://gusmueller.com/blog/rss.xml,192.203.228.198,true,1997-09-07 04:00:00 -0400,2019-08-27 04:25:27 -0400,"Gus's blog, adventures in Flying Meat.",https://shapeof.com/,"A website mostly about Mac stuff, written by Gus Mueller",,20,2020-06-24 17:16:13 UTC,2020-03-19 19:36:25 UTC
http://www.therailsway.com/,http://feeds.feedburner.com/TheRailsWay,http://feeds.feedburner.com/TheRailsWay,172.217.10.238,true,2003-12-01 22:10:05 -0800,2019-10-31 02:35:58 -0700,The Rails Way - all,http://www.therailsway.com/,,Mephisto Drax,15,2007-08-01 16:10:00 UTC,2009-08-03 03:53:00 UTC
https://www.igvita.com,http://www.igvita.com/feed/,http://www.igvita.com/feed/,173.230.151.99,true,2004-03-14 18:09:39 UTC,,igvita.com,https://www.igvita.com,a goal is a dream with a deadline,,10,2014-12-15 08:00:00 UTC,2016-08-26 07:00:00 UTC
,http://blog.socklabs.com/atom.xml,http://blog.socklabs.com/atom.xml,,,,,Socklabs,,,,,,
http://evhead.com/,http://www.evhead.com/atom.xml,http://www.evhead.com/atom.xml,52.4.175.111,true,1998-05-01 04:00:00 UTC,2020-04-29 21:48:54 UTC,evhead,https://evhead.com?source=rss----90d25c43c0ed---4,my blog - Medium,Medium,5,2019-12-03 03:05:30 UTC,2020-04-01 00:21:58 UTC
https://www.joelonsoftware.com,http://www.joelonsoftware.com/rss.xml,http://www.joelonsoftware.com/rss.xml,199.16.173.181,true,2000-07-29 04:00:19 UTC,2019-09-30 14:29:51 UTC,Joel on Software,https://www.joelonsoftware.com,,,10,2016-12-09 22:00:27 UTC,2020-06-18 14:12:25 UTC
https://fishbowl.pastiche.org,http://fishbowl.pastiche.org/allfull.xml,http://fishbowl.pastiche.org/allfull.xml,151.101.1.195,true,1997-04-26 04:00:00 UTC,2018-11-22 11:15:10 UTC,The Fishbowl,https://fishbowl.pastiche.org,"Charles Miller's weblog, covering software development, online culture, and whatever assorted nerdery happens to cross my path.",,15,2015-05-12 03:46:37 UTC,2020-02-09 22:04:20 UTC
http://vigorousnorth.blogspot.com/,http://vigorousnorth.blogspot.com/feeds/posts/default,http://vigorousnorth.blogspot.com/feeds/posts/default,172.217.11.33,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,The Vigorous North,http://vigorousnorth.blogspot.com/,A Field Guide to Inner-City Wilderness Areas.,Blogger,25,2012-08-28 21:21:00 UTC,2016-03-31 11:21:00 UTC
https://www.brainpickings.org,http://feedproxy.google.com/brainpickings/rss,http://feedproxy.google.com/brainpickings/rss,172.217.10.14,true,1997-09-15 00:00:00 -0700,2019-09-09 08:39:04 -0700,Brain Pickings,https://www.brainpickings.org,"interestingness, curated.",https://wordpress.org/?v=4.9.11,27,2012-07-28 07:00:00 UTC,2020-06-24 19:14:05 UTC
http://www.hackety.org,http://feeds.feedburner.com/HacketyOrg,http://feeds.feedburner.com/HacketyOrg,45.63.114.17,true,2012-05-22 14:30:11 UTC,2020-04-22 06:29:21 UTC,hackety org,http://www.hackety.org,,https://wordpress.org/?v=5.2.7,10,2020-01-15 08:50:21 UTC,2020-06-15 13:10:36 UTC
http://www.bigcontrarian.com,http://feeds.feedburner.com/BigContrarian,http://feeds.feedburner.com/BigContrarian,172.217.10.238,true,2003-12-01 22:10:05 -0800,2019-10-31 02:35:58 -0700,Big Contrarian,http://www.bigcontrarian.com,"is a weblog by Jack Shedd, a designer and a developer in the process of moving to Chicago, IL.",http://wordpress.org/?v=3.4.1,25,2012-07-19 05:36:08 UTC,2012-08-02 21:23:17 UTC
http://cycle-gap.blogspot.com/,http://cycle-gap.blogspot.com/feeds/posts/default,http://cycle-gap.blogspot.com/feeds/posts/default,172.217.12.129,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,Cycle Gap,http://cycle-gap.blogspot.com/,,Blogger,25,2008-10-25 09:11:00 UTC,2011-11-15 16:36:00 UTC
https://www.afrigadget.com,http://www.afrigadget.com/feed/,http://www.afrigadget.com/feed/,85.13.157.174,true,2005-11-21 20:37:43 UTC,,AfriGadget,,,,,,
,http://diveintomark.org/feed/,http://diveintomark.org/feed/,50.63.202.33,true,2002-01-29 15:06:11 UTC,2020-01-30 12:47:50 UTC,dive into mark,,,,,,
https://joi.ito.com/weblog/,http://joi.ito.com/atom.xml,http://joi.ito.com/atom.xml,70.32.88.74,true,1994-02-21 05:00:00 -0500,2020-01-22 06:12:13 -0500,Joi Ito's Web,https://joi.ito.com/weblog/,Joi Ito's conversation with the living web.,Movable Type Pro 6.2.4,15,2018-12-05 00:00:00 UTC,2019-08-30 08:01:00 UTC
,http://www.joeandmotorboat.com/feed/,http://www.joeandmotorboat.com/feed/,185.199.111.153,true,2007-01-21 21:06:12 UTC,2020-01-22 08:49:29 UTC,Joe's Blog!,,,,,,
http://pickingupthejar.blogspot.com/,http://pickingupthejar.blogspot.com/feeds/posts/default,http://pickingupthejar.blogspot.com/feeds/posts/default,172.217.11.1,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,picking up the jar,,,,,,
http://steampunkworkshop.com,http://steampunkworkshop.com/steam.xml,http://steampunkworkshop.com/steam.xml,208.113.178.142,true,2006-11-27 21:24:17 UTC,2019-10-27 07:25:41 UTC,The Steampunk Workshop,http://steampunkworkshop.com,"At the intersection of Romance and Technology, supporting the Industrial Insurrection.",,20,2018-08-26 11:58:37 UTC,2020-04-26 20:53:19 UTC
http://kasparov.skife.org/blog,http://kasparov.skife.org/blog/index.atom,http://kasparov.skife.org/blog/index.atom,13.225.64.65,true,2002-11-04 16:04:05 UTC,2019-09-22 18:46:48 UTC,Waste of Time,http://kasparov.skife.org/blog,A simple waste of time and weblog experiment,Blosxom,20,2008-04-15 05:14:00 UTC,2009-03-15 02:51:00 UTC
https://anildash.com/,http://www.dashes.com/anil/atom.xml,http://www.dashes.com/anil/atom.xml,77.83.142.48,true,2000-09-27 14:02:48 UTC,2019-09-12 12:04:16 UTC,Anil Dash,https://anildash.com/,A blog about making culture. Since 1999.,Ghost 2.38,15,2019-01-21 04:55:26 UTC,2020-06-24 15:40:28 UTC
http://www.iphoneflow.com/,http://feeds2.feedburner.com/iPhoneFlow,http://feeds2.feedburner.com/iPhoneFlow,172.217.10.14,true,2003-12-01 22:10:05 -0800,2019-10-31 02:35:58 -0700,iPhoneFlow,,,,,,
https://www.theatlantic.com/author/james-fallows/,http://jamesfallows.theatlantic.com/index.xml,http://jamesfallows.theatlantic.com/index.xml,151.101.210.133,true,1995-08-15 04:00:00 UTC,2019-01-13 08:32:18 UTC,James Fallows,https://www.theatlantic.com/,,,25,2020-06-24 20:29:08 UTC,2020-06-26 11:00:00 UTC
http://pruned.blogspot.com/,http://pruned.blogspot.com/atom.xml,http://pruned.blogspot.com/atom.xml,172.217.12.193,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,Pruned,http://pruned.blogspot.com/,On landscape architecture and related fields,Blogger,25,2013-02-06 16:00:00 UTC,2019-01-01 17:53:00 UTC
https://www.duncandavidson.com/,http://duncandavidson.com/feed/full.xml,http://duncandavidson.com/feed/full.xml,52.179.188.149,true,2005-12-10 05:49:52 -0500,2020-05-24 17:44:34 -0400,James Duncan Davidson,https://www.duncandavidson.com/,Posts by Duncan Davidson,,1,2020-06-24 10:00:00 UTC,2020-06-24 10:00:00 UTC
http://blog.blprnt.com,http://blog.blprnt.com/feed,http://blog.blprnt.com/feed,207.38.86.156,true,2000-06-19 23:58:06 UTC,2018-06-19 07:16:32 UTC,blprnt.blg,http://blog.blprnt.com,Data & Art Miscellanea from Jer Thorp,https://wordpress.org/?v=4.8.11,10,2012-03-28 03:29:35 UTC,2014-06-12 14:06:30 UTC
,http://monocle.com/RSS/Section/culture.xml,http://monocle.com/RSS/Section/culture.xml,52.51.125.249,true,1995-04-28 04:00:00 UTC,,Monocle - Culture,,,,,,
https://dihard.tumblr.com/,http://dihard.tumblr.com/rss,http://dihard.tumblr.com/rss,74.114.154.22,true,2006-06-08 15:11:40 -0700,2019-12-19 10:21:17 -0800,What I Learned Today,https://dihard.tumblr.com/,,Tumblr (3.0; @dihard),0,,
https://blog.longnow.org,http://feeds.feedburner.com/longnowblog,http://feeds.feedburner.com/longnowblog,,,,,Long Views,,,,,,
http://damienkatz.net/,http://damienkatz.net/rss.php,http://damienkatz.net/rss.php,216.92.45.116,true,2004-08-29 07:22:29 UTC,2017-05-05 20:32:46 UTC,Damien Katz,http://damienkatz.net,Relax. Nothing is Under Control.,https://wordpress.org/?v=4.7.5,10,2015-07-29 00:04:42 UTC,2017-05-23 16:49:55 UTC
http://www.dadhacker.com/blog,http://www.dadhacker.com/blog/?feed=rss2,http://www.dadhacker.com/blog/?feed=rss2,162.255.118.65,true,2014-03-26 18:37:19 UTC,2020-03-04 08:05:02 UTC,DadHacker,https://dadhacker-125488.ingress-alpha.easywp.com,Any sufficiently advanced technology is insufficiently documented,https://wordpress.org/?v=5.3.4,10,2016-07-12 04:17:35 UTC,2020-03-13 20:03:19 UTC
,http://leebyron.com/how/feed/,http://leebyron.com/how/feed/,185.199.111.153,true,2005-05-09 21:22:00 UTC,2020-04-10 07:28:05 UTC,Process,,,,,,
http://www.makerbot.com,http://blog.thingiverse.com/feed/,http://blog.thingiverse.com/feed/,,,,,Thingiverse Blog,,,,,,
https://todbot.com/blog,http://todbot.com/blog/feed/,http://todbot.com/blog/feed/,66.33.209.27,true,1997-04-02 05:00:00 UTC,2020-03-02 08:44:15 UTC,todbot blog,https://todbot.com/blog,"Random experiments, circuits, code, rapid prototyping, sometimes things to buy, and the odd tune by Tod E. Kurt.",https://wordpress.org/?v=5.4.2,15,2015-10-11 05:07:02 UTC,2020-04-04 22:10:00 UTC
http://bldgblog.blogspot.com/,http://bldgblog.blogspot.com/atom.xml,http://bldgblog.blogspot.com/atom.xml,207.38.86.13,true,2004-10-11 14:44:06 UTC,,BLDGBLOG,http://www.bldgblog.com,,,10,2020-05-03 17:53:56 UTC,2020-05-22 20:43:08 UTC
https://caseypugh.tumblr.com/,http://caseypugh.tumblr.com/rss,http://caseypugh.tumblr.com/rss,74.114.154.22,true,2006-06-08 15:11:40 -0700,2019-12-19 10:21:17 -0800,Casey Pugh,https://caseypugh.tumblr.com/,"I make stuff. Co-founded VHX. Created the Emmy-winning Star Wars Uncut in my spare time. INTJ. Also, meat sandwiches.
Find me on Twitter or ping me on Yahoo! Chat.",Tumblr (3.0; @caseypugh),20,2016-01-03 01:24:34 UTC,2018-01-25 19:44:47 UTC
http://www.aaronsw.com/weblog/,http://www.aaronsw.com/weblog/index.xml,http://www.aaronsw.com/weblog/index.xml,45.56.119.174,true,2000-09-29 21:51:24 -0400,2019-09-27 23:05:36 -0400,Raw Thought (from Aaron Swartz),http://www.aaronsw.com/weblog/,"""capture what you experience and sort it out; only in this way can you hope to use it to guide and test your reflection, and in the process shape yourself as an intellectual craftsman"" -- C. Wright Mills",,12,2012-08-18 15:10:26 UTC,2012-11-01 13:15:49 UTC
http://drnicwilliams.com,http://feeds.feedburner.com/DrNic,http://feeds.feedburner.com/DrNic,172.217.10.14,true,2003-12-01 22:10:05 -0800,2019-10-31 02:35:58 -0700,Dr Nic,,,,,,
https://www.thisamericanlife.org,http://feeds.thisamericanlife.org/TALUpdates,http://feeds.thisamericanlife.org/TALUpdates,172.217.10.115,true,1999-08-23 15:18:01 UTC,2020-06-24 08:58:39 UTC,This American Life Updates,,,,,,
http://davidmichael.tumblr.com/,http://davidmichael.tumblr.com/rss,http://davidmichael.tumblr.com/rss,74.114.154.18,true,2006-06-08 15:11:40 -0700,2019-12-19 10:21:17 -0800,dmichael was here in 2009,https://davidmichael.tumblr.com/,,Tumblr (3.0; @davidmichael),0,,
,http://weblog.hypotheticalabs.com/?feed=rss2,http://weblog.hypotheticalabs.com/?feed=rss2,,,,,Hypothetical Labs,,,,,,
https://www.nycresistor.com,http://nycresistor.com/feed/atom/,http://nycresistor.com/feed/atom/,104.196.173.136,true,2007-08-19 05:38:21 UTC,2019-07-19 07:25:19 UTC,NYC Resistor,https://www.nycresistor.com,"We learn, share, and make things.",https://wordpress.org/?v=5.4.2,10,2020-03-11 18:00:00 UTC,2020-05-27 17:00:00 UTC
,http://groceryguy.blogspot.com/feeds/posts/default,http://groceryguy.blogspot.com/feeds/posts/default,172.217.12.161,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,Grocery Guy,,,,,,
http://ai.googleblog.com/,http://googleresearch.blogspot.com/atom.xml,http://googleresearch.blogspot.com/atom.xml,172.217.11.33,true,2002-06-29 00:00:00 -0700,2020-05-28 02:35:47 -0700,Official Google Research Blog,http://ai.googleblog.com/,The latest news from Google AI.,Blogger,25,2020-04-28 17:03:00 UTC,2020-06-24 18:24:00 UTC
http://eeio.blogspot.com/,http://eeio.blogspot.com/feeds/posts/default,http://eeio.blogspot.com/feeds/posts/default,142.250.64.65,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,5.,http://eeio.blogspot.com/,the cityscape.  and else.  ,Blogger,25,2012-10-27 03:14:00 UTC,2017-12-12 19:59:00 UTC
,http://feeds.feedburner.com/phottleblog,http://feeds.feedburner.com/phottleblog,172.217.10.14,true,,,Phottle blog,,,,,,
https://heavenandhere.wordpress.com,http://heavenandhere.wordpress.com/feed/,http://heavenandhere.wordpress.com/feed/,192.0.78.13,true,2000-03-03 04:13:23 -0800,2020-02-01 02:18:28 -0800,Heaven and Here,https://heavenandhere.wordpress.com,"Tweedy, impertinent notes on a criminal conspiracy. We bring you critical hogwash and weird conjecture regarding HBO\'s \""The Wire.\""",http://wordpress.com/,10,2008-02-15 19:13:24 UTC,2008-03-13 16:43:09 UTC
http://exile.ru,http://www.exile.ru/exile.rss?section=20,http://www.exile.ru/exile.rss?section=20,,,,,the eXile - War Nerd,,,,,,
http://pfrazee.github.io/,https://pfrazee.github.io/feed.xml,https://pfrazee.github.io/feed.xml,185.199.109.153,true,2013-03-08 19:12:48 UTC,2020-06-16 19:39:17 UTC,Paul Frazee,http://pfrazee.github.io/,"Software, decentralization, peer-to-peer systems, and more.",Jekyll v3.8.5,10,2017-05-26 00:00:00 UTC,2019-06-06 00:00:00 UTC
https://www.vice.com/en_us/topic/tech,http://motherboard.vice.com/rss?trk_source=motherboard,http://motherboard.vice.com/rss?trk_source=motherboard,199.232.37.132,true,1997-05-28 04:00:00 UTC,2019-05-14 02:25:32 UTC,VICE US - Tech US,https://www.vice.com/en_us/topic/tech,RSS feed for https://www.vice.com/en_us/topic/tech,,10,2020-05-13 18:23:16 UTC,2020-06-25 18:46:53 UTC
http://www.michellemiller.site,http://hashtagmm.com/feed/,http://hashtagmm.com/feed/,,,,,Michelle Miller Productions,,,,,,
https://ascraeus.org/,https://ascraeus.org/index.xml,https://ascraeus.org/index.xml,51.91.103.118,true,2013-07-27 19:12:44 UTC,2019-07-06 00:35:22 UTC,View from Ascraeus,https://ascraeus.org/,,Hugo -- gohugo.io,50,2019-05-21 08:00:30 UTC,2020-04-02 20:43:00 UTC
https://whatever.scalzi.com,http://whatever.scalzi.com/feed/,http://whatever.scalzi.com/feed/,192.0.79.32,true,1998-03-04 05:00:00 UTC,2020-03-04 08:05:31 UTC,Whatever,https://whatever.scalzi.com,TIME TO REGISTER TO VOTE,http://wordpress.com/,10,2020-06-21 13:04:02 UTC,2020-06-26 09:23:26 UTC
,http://yongfook.com/rss,http://yongfook.com/rss,104.248.63.248,true,2001-09-06 17:23:14 UTC,,yongfook,,,,,,
http://www.allthingsdistributed.com/,http://www.allthingsdistributed.com/atom.xml,http://www.allthingsdistributed.com/atom.xml,13.226.36.29,true,2004-11-05 00:14:02 UTC,2019-11-05 08:46:44 UTC,All Things Distributed,http://www.allthingsdistributed.com/,,,20,2018-11-21 19:00:00 UTC,2020-04-28 08:00:00 UTC
https://evolution-institute.org,http://socialevolutionforum.com/feed/,http://socialevolutionforum.com/feed/,199.167.200.174,true,2010-04-30 02:50:56 UTC,2018-09-25 13:42:40 UTC,Comments on: Social Evolution Forum,https://evolution-institute.org,Improving quality of life by applying evolutionary science to pressing social issues.,https://wordpress.org/?v=5.4.1,10,2020-06-08 12:00:57 UTC,2020-06-25 12:00:02 UTC
https://engineering.tumblr.com/,http://engineering.tumblr.com/rss,http://engineering.tumblr.com/rss,74.114.154.22,true,2006-06-08 15:11:40 -0700,2019-12-19 10:21:17 -0800,Tumblr Engineering,https://engineering.tumblr.com/,"We, y'know, build Tumblr and stuff.",Tumblr (3.0; @engineering),20,2019-04-02 20:37:31 UTC,2020-04-16 15:50:31 UTC
http://www.azarask.in/blog,http://www.azarask.in/blog/feed/,http://www.azarask.in/blog/feed/,,,,,Aza on Design,,,,,,
http://m.ammoth.us/blog,http://m.ammoth.us/blog/feed/,http://m.ammoth.us/blog/feed/,70.40.220.60,true,,,mammoth,http://m.ammoth.us/blog,the herculez gomez of architecture blogs,https://wordpress.org/?v=4.4.23,15,2014-04-18 15:22:15 UTC,2016-10-14 19:16:27 UTC
https://lobotuerto.com/,https://lobotuerto.com/index.xml,https://lobotuerto.com/index.xml,198.58.115.215,true,2007-12-30 13:25:13 UTC,,lobo_tuerto's notes,,,,,,
https://macwright.org,https://macwright.org/rss.xml,https://macwright.org/rss.xml,104.198.14.52,true,2011-07-16 02:18:12 UTC,2020-06-14 23:27:16 UTC,macwright.org,https://macwright.org,"JavaScript, math, maps, etc",,10,2020-03-17 00:00:00 UTC,2020-06-21 00:00:00 UTC
https://phiffer.org,http://phiffer.org/feed/atom/,http://phiffer.org/feed/atom/,173.220.23.226,true,2000-05-26 22:38:58 UTC,2020-05-27 22:47:35 UTC,phiffer.org,https://phiffer.org/,Dan Phiffer posts here.,smol data,10,2018-02-10 00:23:48 UTC,2020-01-12 22:04:03 UTC
http://hucksblog.blogspot.com/,http://hucksblog.blogspot.com/feeds/posts/default,http://hucksblog.blogspot.com/feeds/posts/default,172.217.12.129,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,I find your lack of faith disturbing,http://hucksblog.blogspot.com/,another screenwriter blog,Blogger,25,2005-10-04 01:00:00 UTC,2010-07-21 04:33:00 UTC
https://kmyers.me,https://kmyers.me/feed/,https://kmyers.me/feed/,,,,,Keith I Myers,,,,,,
http://interconnected.org/home,http://interconnected.org/home/;rss2,http://interconnected.org/home/;rss2,178.62.88.125,true,1999-01-15 05:00:00 UTC,2020-01-23 16:25:42 UTC,Interconnected,http://interconnected.org/home,A blog by Matt Webb,,8,2020-06-04 08:16:00 UTC,2020-06-23 18:55:00 UTC
https://blog.jessfraz.com/,https://blog.jessfraz.com/index.xml,https://blog.jessfraz.com/index.xml,172.67.223.239,true,2012-09-02 21:40:49 UTC,2020-03-25 22:50:56 UTC,Ramblings from Jessie,https://blog.jessfraz.com/,Recent content on Ramblings from Jessie,Hugo -- gohugo.io,69,2011-11-30 17:16:52 UTC,2020-06-13 15:09:26 UTC
https://xenogothic.com,https://xenogothic.com/feed/,https://xenogothic.com/feed/,192.0.78.25,true,2018-09-20 19:23:45 UTC,2019-08-21 10:12:11 UTC,xenogothic,https://xenogothic.com,looking for an exit,http://wordpress.com/,10,2020-06-07 00:05:04 UTC,2020-06-25 15:34:09 UTC
https://3quarksdaily.blogs.com/3quarksdaily/,http://www.3quarksdaily.com/3quarksdaily/atom.xml,http://www.3quarksdaily.com/3quarksdaily/atom.xml,104.18.142.190,true,1999-09-10 16:08:06 UTC,2018-12-26 06:33:11 UTC,3quarksdaily,https://3quarksdaily.blogs.com/3quarksdaily/,,TypePad,25,2018-04-27 12:33:17 UTC,2018-04-29 23:29:07 UTC
http://pass-the-garum.blogspot.com/,http://pass-the-garum.blogspot.com/feeds/posts/default,http://pass-the-garum.blogspot.com/feeds/posts/default,172.217.12.161,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,Pass the Garum,http://pass-the-garum.blogspot.com/,Eating like the Ancients,Blogger,25,2013-03-31 23:00:00 UTC,2015-02-21 00:45:00 UTC
https://craigmod.com/,http://feeds.feedburner.com/craigmod/,http://feeds.feedburner.com/craigmod/,104.26.0.148,true,2002-06-11 06:26:00 UTC,2020-05-13 16:14:34 UTC,"Craig Mod - books, interactive works, photography, etc",https://craigmod.com/,Essays and updates from craigmod.com,Hugo -- gohugo.io,188,2009-07-27 00:00:00 UTC,2020-06-26 00:00:00 UTC
https://log.scifihifi.com/,http://log.scifihifi.com/rss,http://log.scifihifi.com/rss,,,,,Sci-Fi Hi-Fi: Weblog,,,,,,
http://gimletmedia.com/shows/reply-all,http://feeds.gimletmedia.com/hearreplyall,http://feeds.gimletmedia.com/hearreplyall,35.226.132.161,true,2014-10-02 21:00:41 UTC,2019-09-30 21:02:37 UTC,Reply All,http://gimletmedia.com/shows/reply-all,"""'A podcast about the internet' that is actually an unfailingly original exploration of modern life and how to survive it."" - The Guardian. Hosted by PJ Vogt and Alex Goldman, from Gimlet.",,173,2014-10-29 10:00:00 UTC,2020-06-18 10:00:00 UTC
https://strengthsensei.com,http://www.strengthsensei.com/feed/,http://www.strengthsensei.com/feed/,,,,,STRENGTH SENSEI LEGACY,,,,,,
https://electricbike-blog.com,http://electric-fatbike.com/feed/,http://electric-fatbike.com/feed/,192.0.78.24,true,2016-03-01 16:27:40 UTC,2020-01-31 06:34:27 UTC,ElectricBike-Blog.com,https://electricbike-blog.com,More Power... Less Boring,http://wordpress.com/,10,2019-03-05 13:50:27 UTC,2019-12-07 13:41:38 UTC
http://blog.coldflake.com/,http://blog.coldflake.com/feed.xml,http://blog.coldflake.com/feed.xml,104.28.9.104,true,2010-12-26 09:41:12 UTC,,Coldflake Blog,http://blog.coldflake.com/,Exploring software technologies,Jekyll v2.5.1,10,2013-01-09 12:00:00 UTC,2015-01-01 23:00:00 UTC
https://pxlnv.com/,http://pxlnv.com/feed/,http://pxlnv.com/feed/,155.254.21.225,true,2011-09-22 21:56:49 -0400,2016-11-12 01:11:29 -0500,Pixel Envy,https://pxlnv.com/,,https://wordpress.org/?v=4.9.15,20,2020-06-15 19:25:12 UTC,2020-06-25 21:14:29 UTC
https://syonyk.blogspot.com/,http://syonyk.blogspot.com/feeds/posts/default,http://syonyk.blogspot.com/feeds/posts/default,172.217.12.161,true,2000-07-31 00:00:00 -0700,2019-06-29 02:36:23 -0700,Syonyk's Project Blog,https://syonyk.blogspot.com/,"Electric bikes, batteries, low energy transport, sustainability, testing the testers, and more!  New posts every Saturday evening.",Blogger,25,2019-06-23 03:24:00 UTC,2020-06-21 04:18:00 UTC
,http://nate.io/rss.xml,http://nate.io/rss.xml,52.216.176.250,true,2011-05-02 01:18:33 UTC,2020-05-01 15:36:06 UTC,,,,,,,
https://longform.org/,http://longform.org/feed/rss/,http://longform.org/feed/rss/,165.227.71.159,true,2010-03-21 21:02:13 UTC,2019-02-25 17:52:44 UTC,Long Form,https://longform.org/,"The best non-fiction, past and present.",,20,2020-06-19 12:30:13 UTC,2020-06-25 17:00:15 UTC
https://zwbetz.com/,https://zwbetz.com/index.xml,https://zwbetz.com/index.xml,104.248.50.87,true,2018-03-13 01:49:27 UTC,2020-02-12 16:28:16 UTC,Home on zwbetz,https://zwbetz.com/,Recent content in Home on zwbetz,Hugo -- gohugo.io,110,2018-03-09 18:07:28 UTC,2020-06-18 03:58:08 UTC
http://www.mostlymaths.net/,http://www.mostlymaths.net/feeds/posts/default,http://www.mostlymaths.net/feeds/posts/default,185.199.110.153,true,2010-03-16 00:08:00 UTC,2020-03-08 23:06:30 UTC,Mostly Maths,https://mostlymaths.net/,Recent content on mostlymaths.net,Hugo -- gohugo.io,322,0001-01-01 00:00:00 UTC,2020-06-20 10:30:33 UTC
https://jocelyngoldfein.com?source=rss----cfedfef222a2---4,http://www.jocelyngoldfein.com/feed/,http://www.jocelyngoldfein.com/feed/,52.4.240.221,true,2014-08-13 23:14:17 UTC,2019-07-14 11:26:09 UTC,jocelyngoldfein - Medium,https://jocelyngoldfein.com?source=rss----cfedfef222a2---4,Jocelyn’s Blog - Medium,Medium,10,2016-09-20 06:22:57 UTC,2020-04-03 17:28:39 UTC
http://www.threeriversinstitute.org/blog,http://www.threeriversinstitute.org/blog/?feed=rss2,http://www.threeriversinstitute.org/blog/?feed=rss2,38.113.20.16,true,2000-05-12 12:59:04 UTC,2018-03-07 23:23:37 UTC,Three Rivers Institute,,,,,,
,http://blog.shifd.com/?feed=rss2,http://blog.shifd.com/?feed=rss2,151.101.1.195,true,2007-06-16 08:24:49 -0700,2020-05-15 02:08:36 -0700,ShifD Blog,,,,,,
http://www.24in60.com,http://www.24in60.com/feed,http://www.24in60.com/feed,162.241.217.27,true,2010-12-12 23:38:52 UTC,2019-12-13 08:51:38 UTC,24in60.com,,,,,,
http://x264dev.multimedia.cx,http://x264dev.multimedia.cx/?feed=rss2,http://x264dev.multimedia.cx/?feed=rss2,,,,,Diary Of An x264 Developer,,,,,,
http://www.humblefacture.com/,http://www.humblefacture.com/feeds/posts/default,http://www.humblefacture.com/feeds/posts/default,172.217.165.147,true,2008-11-04 18:46:52 UTC,,Humblefacture,http://www.humblefacture.com/,,Blogger,25,2009-05-09 02:18:00 UTC,2011-08-09 04:22:00 UTC
http://blog.bumblebeelabs.com,http://blog.bumblebeelabs.com/feed/atom/,http://blog.bumblebeelabs.com/feed/atom/,104.28.12.95,true,2008-06-23 22:25:31 UTC,2020-05-24 17:28:03 UTC,Bumblebee Labs Blog,,,,,,
http://www.aworkinglibrary.com/library/writing,http://aworkinglibrary.com/library/rss/,http://aworkinglibrary.com/library/rss/,,,,,A Working Library,,,,,,
http://www.bhorowitz.com/,http://www.bhorowitz.com/blog.rss,http://www.bhorowitz.com/blog.rss,35.238.188.233,true,2009-01-26 06:33:57 UTC,,Ben's blog,https://a16z.com,Software Is Eating the World,https://wordpress.org/?v=5.4.2,10,2020-06-17 23:35:11 UTC,2020-06-25 19:00:53 UTC
